numerical__MSSubClass,numerical__LotFrontage,numerical__LotArea,numerical__OverallQual,numerical__OverallCond,numerical__YearBuilt,numerical__YearRemodAdd,numerical__MasVnrArea,numerical__BsmtFinSF1,numerical__BsmtFinSF2,numerical__BsmtUnfSF,numerical__TotalBsmtSF,numerical__1stFlrSF,numerical__2ndFlrSF,numerical__LowQualFinSF,numerical__GrLivArea,numerical__BsmtFullBath,numerical__BsmtHalfBath,numerical__FullBath,numerical__HalfBath,numerical__BedroomAbvGr,numerical__KitchenAbvGr,numerical__TotRmsAbvGrd,numerical__Fireplaces,numerical__GarageYrBlt,numerical__GarageCars,numerical__GarageArea,numerical__WoodDeckSF,numerical__OpenPorchSF,numerical__EnclosedPorch,numerical__3SsnPorch,numerical__ScreenPorch,numerical__MoSold,numerical__YrSold,categorical__MSZoning,categorical__Street,categorical__LotShape,categorical__LandContour,categorical__Utilities,categorical__LotConfig,categorical__LandSlope,categorical__Neighborhood,categorical__Condition1,categorical__Condition2,categorical__BldgType,categorical__HouseStyle,categorical__RoofStyle,categorical__RoofMatl,categorical__Exterior1st,categorical__Exterior2nd,categorical__MasVnrType,categorical__ExterQual,categorical__ExterCond,categorical__Foundation,categorical__BsmtQual,categorical__BsmtCond,categorical__BsmtExposure,categorical__BsmtFinType1,categorical__BsmtFinType2,categorical__Heating,categorical__HeatingQC,categorical__CentralAir,categorical__Electrical,categorical__KitchenQual,categorical__Functional,categorical__GarageType,categorical__GarageFinish,categorical__GarageQual,categorical__GarageCond,categorical__PavedDrive,categorical__SaleType,categorical__SaleCondition
60.0,70.34384858044164,12224.0,6.0,5.0,2000.0,2000.0,40.0,695.0,0.0,297.0,992.0,1022.0,1032.0,0.0,2054.0,1.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,2000.0,2.0,390.0,24.0,48.0,0.0,0.0,0.0,7.0,2009.0,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,BuiltIn,RFn,TA,TA,Y,WD,Normal
190.0,90.0,15750.0,5.0,5.0,1953.0,1953.0,56.0,841.0,0.0,324.0,1165.0,1336.0,0.0,0.0,1336.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,2.0,1953.0,1.0,375.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,2fmCon,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,Mn,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
20.0,68.0,9450.0,4.0,5.0,1954.0,1954.0,0.0,552.0,0.0,342.0,894.0,894.0,0.0,0.0,894.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1999.0,2.0,400.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,RL,Pave,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Abnorml
120.0,32.0,10846.0,8.0,5.0,1993.0,1993.0,0.0,1619.0,0.0,100.0,1719.0,1719.0,0.0,0.0,1719.0,2.0,0.0,1.0,1.0,1.0,1.0,6.0,2.0,1993.0,2.0,473.0,122.0,30.0,0.0,0.0,0.0,5.0,2008.0,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,Gable,CompShg,BrkFace,BrkFace,None,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,Con,Normal
60.0,81.0,10944.0,7.0,5.0,1994.0,1994.0,448.0,1000.0,0.0,223.0,1223.0,1223.0,904.0,0.0,2127.0,1.0,0.0,2.0,1.0,3.0,1.0,5.0,2.0,1994.0,2.0,525.0,171.0,132.0,0.0,0.0,0.0,8.0,2008.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
20.0,80.0,8800.0,6.0,6.0,1964.0,1964.0,425.0,553.0,0.0,698.0,1251.0,1251.0,0.0,0.0,1251.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,2.0,1964.0,1.0,461.0,0.0,116.0,0.0,0.0,0.0,3.0,2006.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
20.0,70.0,7535.0,5.0,7.0,1958.0,1985.0,0.0,111.0,279.0,522.0,912.0,912.0,0.0,0.0,912.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,0.0,1958.0,1.0,297.0,12.0,285.0,0.0,0.0,0.0,6.0,2007.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,GasA,Fa,Y,SBrkr,TA,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
50.0,50.0,5925.0,3.0,6.0,1910.0,1950.0,0.0,0.0,0.0,600.0,600.0,600.0,368.0,0.0,968.0,0.0,0.0,1.0,0.0,2.0,1.0,6.0,0.0,1978.6621376811595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,Grav,Fa,N,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Abnorml
60.0,44.0,9548.0,7.0,6.0,2003.0,2003.0,223.0,483.0,0.0,458.0,941.0,941.0,888.0,0.0,1829.0,1.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,2003.0,2.0,613.0,192.0,39.0,0.0,0.0,0.0,1.0,2010.0,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
60.0,70.34384858044164,18800.0,6.0,5.0,1976.0,1976.0,120.0,712.0,0.0,84.0,796.0,790.0,784.0,0.0,1574.0,1.0,0.0,2.0,1.0,3.0,1.0,6.0,1.0,1976.0,2.0,566.0,306.0,111.0,0.0,0.0,0.0,7.0,2006.0,RL,Pave,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
30.0,60.0,7879.0,4.0,5.0,1920.0,1950.0,0.0,495.0,0.0,225.0,720.0,720.0,0.0,0.0,720.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1978.6621376811595,0.0,0.0,0.0,523.0,115.0,0.0,0.0,11.0,2009.0,C (all),Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,N,FuseA,TA,Typ,Attchd,Unf,TA,TA,N,WD,Abnorml
20.0,129.0,16737.0,9.0,5.0,2004.0,2005.0,66.0,1447.0,0.0,533.0,1980.0,1980.0,0.0,0.0,1980.0,1.0,0.0,2.0,0.0,3.0,1.0,8.0,1.0,2004.0,3.0,770.0,194.0,45.0,0.0,0.0,0.0,9.0,2006.0,RL,Pave,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
20.0,91.0,14145.0,7.0,7.0,1984.0,1998.0,0.0,213.0,0.0,995.0,1208.0,1621.0,0.0,0.0,1621.0,1.0,0.0,2.0,0.0,3.0,1.0,8.0,0.0,1984.0,2.0,440.0,108.0,45.0,0.0,0.0,0.0,5.0,2006.0,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,TA,CBlock,Gd,TA,Mn,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
20.0,70.34384858044164,16635.0,6.0,7.0,1977.0,2000.0,126.0,1246.0,0.0,356.0,1602.0,1602.0,0.0,0.0,1602.0,0.0,1.0,2.0,0.0,3.0,1.0,8.0,1.0,1977.0,2.0,529.0,240.0,0.0,0.0,0.0,0.0,6.0,2009.0,RL,Pave,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,CemntBd,CmentBd,Stone,Gd,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
40.0,40.0,5400.0,6.0,7.0,1926.0,2004.0,0.0,370.0,0.0,779.0,1149.0,1149.0,467.0,0.0,1616.0,0.0,0.0,2.0,0.0,3.0,1.0,5.0,0.0,1926.0,1.0,216.0,0.0,0.0,183.0,0.0,0.0,10.0,2007.0,RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,BrkTil,TA,TA,Mn,LwQ,Unf,GasA,Gd,Y,FuseA,Gd,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
20.0,47.0,16321.0,5.0,6.0,1957.0,1997.0,0.0,1277.0,0.0,207.0,1484.0,1600.0,0.0,0.0,1600.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,2.0,1957.0,1.0,319.0,288.0,258.0,0.0,0.0,0.0,12.0,2006.0,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,Gd,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
80.0,70.34384858044164,10448.0,6.0,6.0,1972.0,1972.0,333.0,0.0,0.0,689.0,689.0,1378.0,741.0,0.0,2119.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,1972.0,2.0,583.0,0.0,104.0,0.0,0.0,0.0,8.0,2009.0,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Y,COD,Abnorml
160.0,24.0,2522.0,7.0,5.0,2004.0,2004.0,50.0,0.0,0.0,970.0,970.0,970.0,739.0,0.0,1709.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,0.0,2004.0,2.0,380.0,0.0,40.0,0.0,0.0,0.0,5.0,2006.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Maj1,Detchd,Unf,TA,TA,Y,WD,Normal
20.0,93.0,11160.0,7.0,5.0,1968.0,1968.0,0.0,1065.0,0.0,1045.0,2110.0,2110.0,0.0,0.0,2110.0,1.0,0.0,2.0,1.0,3.0,1.0,8.0,2.0,1968.0,2.0,522.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,None,Gd,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
30.0,70.0,4270.0,3.0,6.0,1931.0,2006.0,0.0,544.0,0.0,0.0,544.0,774.0,0.0,0.0,774.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1978.6621376811595,0.0,0.0,0.0,0.0,286.0,0.0,0.0,5.0,2007.0,RH,Pave,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
30.0,40.0,3636.0,4.0,4.0,1922.0,1950.0,0.0,0.0,0.0,796.0,796.0,796.0,0.0,0.0,796.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1978.6621376811595,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,2008.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,AsbShng,AsbShng,None,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,GasA,Fa,N,SBrkr,TA,Typ,Attchd,Unf,TA,TA,N,WD,Normal
20.0,70.34384858044164,16669.0,8.0,6.0,1981.0,1981.0,653.0,0.0,0.0,1686.0,1686.0,1707.0,0.0,0.0,1707.0,0.0,0.0,2.0,1.0,2.0,1.0,6.0,1.0,1981.0,2.0,511.0,574.0,64.0,0.0,0.0,0.0,1.0,2006.0,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,Hip,WdShake,Plywood,Plywood,BrkFace,Gd,TA,CBlock,Gd,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
60.0,86.0,10562.0,8.0,5.0,2007.0,2007.0,300.0,1288.0,0.0,294.0,1582.0,1610.0,551.0,0.0,2161.0,1.0,0.0,1.0,1.0,3.0,1.0,8.0,1.0,2007.0,3.0,789.0,178.0,120.0,0.0,0.0,0.0,11.0,2007.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Attchd,Fin,TA,TA,Y,New,Partial
60.0,70.0,8750.0,7.0,5.0,1996.0,1996.0,0.0,0.0,0.0,880.0,880.0,909.0,807.0,0.0,1716.0,0.0,0.0,2.0,1.0,2.0,1.0,7.0,1.0,1996.0,2.0,512.0,0.0,120.0,0.0,0.0,0.0,7.0,2009.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
20.0,80.0,10197.0,6.0,5.0,1961.0,1961.0,491.0,288.0,374.0,700.0,1362.0,1362.0,0.0,0.0,1362.0,1.0,0.0,1.0,1.0,3.0,1.0,6.0,1.0,1961.0,2.0,504.0,0.0,20.0,0.0,0.0,0.0,6.0,2008.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,WdShing,Wd Shng,BrkCmn,TA,TA,CBlock,TA,TA,No,ALQ,Rec,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,COD,Normal
60.0,70.34384858044164,9531.0,6.0,5.0,1998.0,1998.0,0.0,706.0,0.0,88.0,794.0,882.0,914.0,0.0,1796.0,1.0,0.0,2.0,1.0,3.0,1.0,7.0,0.0,1998.0,2.0,546.0,0.0,36.0,0.0,0.0,0.0,5.0,2007.0,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
120.0,64.0,5587.0,8.0,5.0,2008.0,2008.0,186.0,1480.0,0.0,120.0,1600.0,1652.0,0.0,0.0,1652.0,1.0,1.0,2.0,0.0,2.0,1.0,5.0,1.0,2008.0,2.0,482.0,162.0,53.0,0.0,153.0,0.0,11.0,2008.0,RM,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,Hip,CompShg,CemntBd,CmentBd,Stone,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,New,Partial
70.0,50.0,9000.0,7.0,9.0,1920.0,1988.0,0.0,624.0,0.0,26.0,650.0,832.0,650.0,0.0,1482.0,0.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,1930.0,2.0,324.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,None,TA,Gd,PConc,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
30.0,51.0,6120.0,5.0,7.0,1925.0,1950.0,0.0,489.0,0.0,279.0,768.0,1015.0,0.0,0.0,1015.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1925.0,1.0,450.0,0.0,0.0,112.0,0.0,120.0,7.0,2006.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Rec,Unf,GasA,TA,N,SBrkr,TA,Min1,Detchd,Unf,TA,TA,Y,WD,Abnorml
50.0,79.0,9490.0,6.0,7.0,1941.0,1950.0,0.0,403.0,165.0,238.0,806.0,958.0,620.0,0.0,1578.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,2.0,1941.0,1.0,240.0,0.0,0.0,32.0,0.0,0.0,8.0,2006.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,BLQ,Rec,GasA,TA,Y,FuseA,Fa,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
20.0,85.0,10200.0,5.0,7.0,1954.0,2003.0,104.0,320.0,362.0,404.0,1086.0,1086.0,0.0,0.0,1086.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1989.0,2.0,490.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,GasA,Gd,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
160.0,21.0,1680.0,6.0,5.0,1971.0,1971.0,236.0,0.0,0.0,672.0,672.0,672.0,546.0,0.0,1218.0,0.0,0.0,1.0,1.0,3.0,1.0,7.0,0.0,1978.6621376811595,0.0,0.0,201.0,0.0,0.0,0.0,0.0,4.0,2006.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,CemntBd,CmentBd,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,N,WD,Abnorml
85.0,74.0,8740.0,5.0,6.0,1982.0,1982.0,0.0,672.0,0.0,168.0,840.0,860.0,0.0,0.0,860.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1996.0,2.0,528.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,Hip,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
50.0,55.0,8800.0,4.0,7.0,1910.0,2004.0,0.0,0.0,0.0,576.0,576.0,792.0,348.0,0.0,1140.0,0.0,0.0,1.0,0.0,3.0,1.0,7.0,0.0,1978.6621376811595,0.0,0.0,0.0,160.0,0.0,0.0,0.0,6.0,2010.0,RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Min2,Attchd,Unf,TA,TA,N,WD,Normal
70.0,60.0,7200.0,7.0,6.0,1931.0,2000.0,0.0,0.0,0.0,776.0,776.0,851.0,651.0,0.0,1502.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,1.0,1931.0,1.0,270.0,0.0,0.0,112.0,0.0,0.0,2.0,2008.0,RL,Pave,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,Stucco,Wd Shng,None,TA,Fa,BrkTil,Gd,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,P,WD,Normal
80.0,82.0,9020.0,6.0,7.0,1966.0,1966.0,183.0,312.0,539.0,276.0,1127.0,1165.0,0.0,0.0,1165.0,1.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,1966.0,2.0,490.0,0.0,129.0,0.0,0.0,0.0,5.0,2008.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Gd,Rec,ALQ,GasA,TA,Y,SBrkr,TA,Typ,Attchd,RFn,Gd,Gd,Y,WD,Normal
60.0,70.34384858044164,7851.0,6.0,5.0,2002.0,2002.0,103.77194492254733,625.0,0.0,235.0,860.0,860.0,1100.0,0.0,1960.0,1.0,0.0,2.0,1.0,4.0,1.0,8.0,2.0,2002.0,2.0,440.0,288.0,48.0,0.0,0.0,0.0,5.0,2010.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,BuiltIn,Fin,TA,TA,Y,WD,Normal
60.0,75.0,11404.0,7.0,5.0,1998.0,1999.0,202.0,252.0,0.0,901.0,1153.0,1153.0,878.0,0.0,2031.0,0.0,0.0,2.0,1.0,3.0,1.0,8.0,1.0,1998.0,2.0,541.0,192.0,84.0,0.0,0.0,0.0,7.0,2008.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
60.0,70.34384858044164,10900.0,6.0,7.0,1977.0,1977.0,153.0,378.0,0.0,311.0,689.0,689.0,703.0,0.0,1392.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,1977.0,1.0,299.0,0.0,36.0,0.0,0.0,0.0,3.0,2010.0,RL,Pave,IR1,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
20.0,95.0,12182.0,7.0,5.0,2005.0,2005.0,226.0,1201.0,0.0,340.0,1541.0,1541.0,0.0,0.0,1541.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,2005.0,2.0,532.0,0.0,70.0,0.0,0.0,0.0,5.0,2010.0,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,BLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,New,Partial
20.0,75.0,7388.0,5.0,6.0,1959.0,2002.0,0.0,405.0,0.0,658.0,1063.0,1327.0,0.0,0.0,1327.0,1.0,0.0,1.0,0.0,3.0,1.0,7.0,0.0,1974.0,2.0,624.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
50.0,50.0,6000.0,4.0,6.0,1936.0,1950.0,0.0,672.0,0.0,0.0,672.0,757.0,567.0,0.0,1324.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1936.0,1.0,240.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
60.0,85.0,11475.0,6.0,6.0,1975.0,1975.0,0.0,550.0,0.0,163.0,713.0,811.0,741.0,0.0,1552.0,1.0,0.0,2.0,1.0,3.0,1.0,6.0,1.0,1975.0,2.0,434.0,209.0,208.0,0.0,0.0,0.0,2.0,2006.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
